X,Y,Z
0.03528535460576949,-0.6923213345439304,1.3384363000561563
0.03528535460576948,-0.6923213345439305,1.3384363000561565
0.03528535460576948,-0.6923213345439304,1.3384363000561568
0.03528535460576948,-0.6923213345439304,1.3384363000561565
0.03515456604561325,-0.6924543169058548,1.3398647816300107
0.03515456604561325,-0.6924543169058548,1.3398647816300107
0.03515456604561325,-0.6924543169058548,1.3398647816300107
0.03515456604561325,-0.6924543169058548,1.3398647816300109
0.03541614316592572,-0.6921883521820063,1.3370078184823022
0.03541614316592572,-0.6921883521820063,1.3370078184823022
0.03541614316592572,-0.6921883521820063,1.3370078184823022
0.03515456604561325,-0.6924543169058547,1.3398647816300109
0.03515456604561325,-0.6924543169058548,1.3398647816300107
0.03528535460576948,-0.6923213345439305,1.3384363000561565
0.035458348274109555,-0.6923668082905967,1.337736018584494
0.035458348274109555,-0.6923668082905967,1.337736018584494
0.035327559713953315,-0.692499790652521,1.3391645001583483
0.03519677115379708,-0.6926327730144454,1.3405929817322026
0.03536976482213715,-0.6926782467611117,1.33989270026054
0.03554275849047722,-0.6927237205077779,1.3391924187888775
0.035715752158817296,-0.6927691942544442,1.3384921373172152
0.035715752158817296,-0.6927691942544442,1.3384921373172152
0.03558496359866105,-0.6929021766163685,1.3399206188910693
0.03541196993032098,-0.6928567028697022,1.3406209003627318
0.03541196993032099,-0.6928567028697021,1.3406209003627318
0.03541196993032098,-0.6928567028697022,1.3406209003627318
0.035238976261980914,-0.6928112291230359,1.3413211818343942
0.03502377748545701,-0.6925872992677791,1.341293263203865
0.03489298892530077,-0.6927202816297033,1.342721744777719
0.03489298892530077,-0.6927202816297033,1.342721744777719
0.03489298892530077,-0.6927202816297033,1.342721744777719
0.03489298892530077,-0.6927202816297033,1.342721744777719
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.035238976261980914,-0.6928112291230359,1.3413211818343942
0.035238976261980914,-0.6928112291230358,1.3413211818343944
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.03506598259364084,-0.6927657553763696,1.3420214633060568
0.03506598259364084,-0.6927657553763695,1.3420214633060568
0.03519677115379708,-0.6926327730144453,1.3405929817322026
0.035238976261980914,-0.6928112291230358,1.3413211818343942
0.03541196993032099,-0.6928567028697022,1.3406209003627318
0.03575795726700113,-0.6929476503630347,1.3392203374194067
0.03575795726700113,-0.6929476503630347,1.3392203374194067
0.035584963598661055,-0.6929021766163684,1.3399206188910693
0.03562716870684488,-0.693080632724959,1.340648818993261
0.03562716870684488,-0.693080632724959,1.340648818993261
0.035454175038504815,-0.6930351589782928,1.3413491004649236
0.03528118137016475,-0.6929896852316265,1.3420493819365862
0.03545417503850482,-0.6930351589782927,1.3413491004649236
0.03562716870684489,-0.693080632724959,1.340648818993261
0.03562716870684489,-0.693080632724959,1.340648818993261
0.03545417503850482,-0.6930351589782926,1.3413491004649236
0.035454175038504815,-0.6930351589782928,1.3413491004649236
0.035454175038504815,-0.6930351589782928,1.3413491004649236
0.03528118137016475,-0.6929896852316265,1.3420493819365862
0.03545417503850482,-0.6930351589782927,1.3413491004649236
