Pose Index,X,Y,Z
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
0,0.22971874961955235,-0.9061427341155384,0.9030476285610769
